command,outside_temperature,special_function_status,error_code,sub_error_code,smart_diagnostic,fault_status1,fault_status2,wifi_rssi,dhw_charge_per,dr_event_status,vacation_day_setting,vacation_day_elapsed,anti_legionella_period,program_reservation_type,temp_formula_type,current_statenum,target_fan_rpm,current_fan_rpm,fan_pwm,mixing_rate,eev_step,air_filter_alarm_period,air_filter_alarm_elapsed,cumulated_op_time_eva_fan,cumulated_dhw_flow_rate,tou_status,dr_override_status,tou_override_status,total_energy_capacity,available_energy_capacity,recirc_operation_mode,recirc_pump_operation_status,recirc_hot_btn_ready,recirc_operation_reason,recirc_error_status,current_inst_power,did_reload,operation_busy,freeze_protection_use,dhw_use,dhw_use_sustained,program_reservation_use,eco_use,comp_use,eev_use,eva_fan_use,shut_off_valve_use,con_ovr_sensor_use,wtr_ovr_sensor_use,anti_legionella_use,anti_legionella_operation_busy,error_buzzer_use,current_heat_use,heat_upper_use,heat_lower_use,scald_use,air_filter_alarm_use,recirc_operation_busy,recirc_reservation_use,dhw_temperature,dhw_temperature_setting,dhw_target_temperature_setting,freeze_protection_temperature,dhw_temperature2,hp_upper_on_temp_setting,hp_upper_off_temp_setting,hp_lower_on_temp_setting,hp_lower_off_temp_setting,he_upper_on_temp_setting,he_upper_off_temp_setting,he_lower_on_temp_setting,he_lower_off_temp_setting,heat_min_op_temperature,recirc_temp_setting,recirc_temperature,recirc_faucet_temperature,current_inlet_temperature,current_dhw_flow_rate,hp_upper_on_diff_temp_setting,hp_upper_off_diff_temp_setting,hp_lower_on_diff_temp_setting,hp_lower_off_diff_temp_setting,he_upper_on_diff_temp_setting,he_upper_off_diff_temp_setting,he_lower_on_diff_temp_setting,he_lower_off_diff_temp_setting,recirc_dhw_flow_rate,tank_upper_temperature,tank_lower_temperature,discharge_temperature,suction_temperature,evaporator_temperature,ambient_temperature,target_super_heat,current_super_heat,operation_mode,dhw_operation_setting,temperature_type,freeze_protection_temp_min,freeze_protection_temp_max,timestamp
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,94.64,76.28,70.16,41.0,54.32,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:09:29.279777
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.0,77.0,70.16,41.0,53.96,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:09:43.421223
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.18,77.0,70.52,41.0,54.14,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:09:58.439055
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.18,77.54,70.52,41.0,53.6,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:10:13.522207
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.18,78.25999999999999,70.52,41.0,53.06,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:10:28.565260
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.18,78.25999999999999,70.52,41.0,52.879999999999995,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:10:34.611396
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.72,78.25999999999999,70.52,41.0,53.24,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:10:43.870952
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.72,78.8,70.52,41.0,53.06,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:10:59.023798
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,106.16,95.72,78.8,70.52,41.0,52.879999999999995,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:11:14.026534
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,105.98,95.72,79.16,70.52,41.0,52.52,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:11:29.165415
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,105.98,96.08000000000001,79.52,70.52,41.0,52.52,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:11:43.289272
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,105.98,96.26,79.52,70.52,41.0,52.52,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:11:59.313466
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,105.8,96.26,79.88,70.52,41.0,52.34,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:12:13.424504
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,141.07999999999998,105.8,96.26,79.88,70.52,41.0,52.34,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:12:29.741642
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,7.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,141.07999999999998,105.8,96.26,80.06,70.52,41.0,52.16,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:12:43.627013
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.8,96.26,80.06,70.88,41.0,52.16,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:12:59.834840
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.8,96.61999999999999,80.06,70.88,41.0,52.52,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:13:13.872178
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.8,96.8,80.06,70.88,41.0,52.7,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:13:30.241833
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.8,96.8,80.06,70.88,41.0,52.7,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:13:43.183215
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,96.8,80.06,70.88,41.0,52.879999999999995,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:14:00.329180
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,96.8,79.88,70.88,41.0,52.879999999999995,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:14:14.365217
16777219,0.0,1,NO_ERROR,0,0,0,0,60,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,96.8,80.06,70.88,41.0,52.879999999999995,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:14:30.538399
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.16,79.88,71.24000000000001,41.0,53.24,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:14:43.837943
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.16,79.88,71.24000000000001,41.0,53.24,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:15:00.646505
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.8,97.16,79.88,71.24000000000001,41.0,53.24,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:15:13.903893
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.88,71.24000000000001,41.0,53.42,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:15:30.502848
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.88,71.24000000000001,41.0,53.42,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:15:35.103552
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.88,71.24000000000001,41.0,53.42,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:15:43.165146
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.52,71.24000000000001,41.0,53.96,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:16:00.253335
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.16,71.24000000000001,41.0,53.96,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:16:13.343662
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.16,71.24000000000001,41.0,54.14,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:16:30.474153
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,79.16,71.24000000000001,41.0,54.14,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:16:43.578500
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.8,97.34,78.8,71.24000000000001,41.0,54.68,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:17:00.678316
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.44,97.7,78.44,71.24000000000001,41.0,55.22,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:17:13.858736
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.18,140.9,105.26,97.7,78.44,71.24000000000001,41.0,55.22,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:17:31.493467
16777219,0.0,1,NO_ERROR,0,0,0,0,59,98.0,0,10,10,14,0,STANDARD,20,0,0,0,0.0,480,1000,0,396,0.0,False,0,True,1404.0,14.0,1,0,2,0,0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,UNKNOWN,False,False,True,True,False,False,140.0,140.9,140.9,42.8,32.0,104.9,140.9,104.9,140.9,104.9,140.9,104.9,140.9,104.9,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,140.36,140.9,105.26,97.7,78.44,71.24000000000001,41.0,55.22,STANDBY,ENERGY_SAVER,FAHRENHEIT,43.0,65.0,2025-12-17T13:17:43.212606
